id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,age
9955,1954,Graduation,Together,39898.0,0,1,2013-02-12,20,69,70
2162,1976,Graduation,Married,56939.0,0,1,2013-09-18,19,256,48
3434,1951,Graduation,Single,80872.0,0,0,2014-05-12,60,483,73
7919,1976,PhD,Together,72335.0,0,0,2012-08-13,2,1285,48
5626,1964,PhD,Single,61798.0,0,0,2013-11-23,13,338,60
6428,1950,PhD,Widow,76842.0,0,0,2014-05-03,37,605,74
8514,1976,Graduation,Together,29478.0,1,0,2014-01-17,59,8,48
10448,1956,Graduation,Single,46998.0,0,1,2012-10-22,55,172,68
2109,1990,Graduation,Single,96843.0,0,0,2013-04-23,60,448,34
7530,1950,PhD,Widow,56551.0,1,1,2014-05-07,48,67,74
8925,1965,Master,Married,70053.0,0,1,2013-07-03,38,512,59
3009,1962,PhD,Widow,71670.0,0,0,2013-07-09,8,1462,62
6355,1978,Graduation,Married,44359.0,1,1,2014-06-17,19,20,46
3517,1952,Graduation,Single,40887.0,1,1,2013-05-06,32,50,72
1158,1966,Graduation,Divorced,48877.0,0,1,2014-01-05,27,102,58
6203,1947,Graduation,Together,74485.0,0,0,2013-08-24,58,499,77
7165,1972,Graduation,Together,64474.0,0,1,2013-10-22,59,381,52
3595,1963,Graduation,Together,77226.0,0,1,2014-02-28,29,631,61
8537,1949,Graduation,Widow,72643.0,0,0,2013-02-27,60,526,75
4331,1978,Master,Together,85738.0,0,0,2014-01-23,41,913,46
6281,1966,Graduation,Divorced,55686.0,0,1,2013-02-14,27,673,58
4338,1983,Graduation,Single,39062.0,1,0,2014-03-25,28,23,41
2452,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,53
9507,1975,Graduation,Married,40794.0,0,1,2013-04-07,18,261,49
8360,1971,2n Cycle,Married,54690.0,1,1,2013-11-07,76,111,53
10311,1969,Graduation,Married,4428.0,0,1,2013-10-05,0,16,55
5117,1963,2n Cycle,Married,32632.0,0,0,2012-08-02,32,63,61
4867,1968,PhD,Single,38236.0,1,1,2013-09-20,2,58,56
9289,1979,Graduation,Married,36781.0,1,0,2014-04-10,16,29,45
10913,1984,Master,Single,31385.0,1,0,2012-12-05,56,3,40
3032,1984,Graduation,Married,24570.0,1,0,2013-02-27,97,28,40
8524,1974,PhD,Divorced,25509.0,1,0,2012-09-18,15,40,50
3334,1951,Graduation,Married,94642.0,0,0,2014-02-12,35,879,73
4470,1962,Master,Married,58646.0,0,1,2013-06-10,3,62,62
1406,1975,Graduation,Single,53201.0,1,1,2013-02-12,49,280,49
8619,1957,Graduation,Together,21994.0,0,1,2012-12-24,4,9,67
10821,1978,Graduation,Married,57113.0,1,1,2013-02-06,45,182,46
4552,1991,Graduation,Married,51373.0,0,0,2013-06-22,37,83,33
898,1986,Graduation,Married,23477.0,1,0,2013-10-21,39,38,38
9797,1956,Graduation,Married,58116.0,0,1,2014-04-13,38,228,68
10949,1963,PhD,Divorced,72968.0,0,0,2013-12-16,8,1092,61
8212,1971,Master,Married,39791.0,0,1,2013-03-28,89,85,53
6248,1947,Master,Single,91712.0,0,0,2013-10-17,47,1276,77
10164,1958,Graduation,Single,94472.0,0,1,2014-04-03,75,1017,66
4547,1960,Graduation,Together,13672.0,1,1,2013-04-17,86,6,64
6815,1980,2n Cycle,Married,96547.0,0,0,2014-05-23,4,448,44
4122,1975,Graduation,Married,79205.0,0,0,2012-08-29,73,504,49
10841,1975,PhD,Together,56559.0,0,1,2012-12-25,46,226,49
5370,1973,PhD,Married,32644.0,1,0,2013-01-16,38,239,51
176,1980,2n Cycle,Single,67506.0,0,1,2014-01-02,73,90,44
4860,1970,Graduation,Single,24206.0,1,0,2013-03-08,66,7,54
10757,1967,PhD,Divorced,28420.0,1,0,2013-12-24,36,4,57
4023,1970,Graduation,Married,22979.0,1,0,2012-09-06,29,16,54
6679,1966,Graduation,Single,33279.0,0,0,2014-06-12,29,10,58
9923,1972,Master,Single,46423.0,1,1,2013-09-18,6,68,52
7181,1977,Graduation,Married,30368.0,0,1,2013-11-07,97,35,47
3599,1970,Graduation,Married,63684.0,0,1,2012-11-26,61,575,54
405,1964,Graduation,Divorced,41638.0,0,1,2013-02-13,68,315,60
6870,1959,PhD,Divorced,68805.0,0,1,2013-09-17,73,182,65
832,1966,PhD,Together,65814.0,0,1,2014-03-02,90,561,58
2002,1958,Graduation,Divorced,71964.0,0,0,2013-05-20,81,587,66
3657,1986,Graduation,Single,39146.0,1,0,2013-02-14,1,94,38
500,1977,Graduation,Together,96876.0,0,0,2013-08-06,79,908,47
1951,1981,Basic,Married,34445.0,0,0,2013-01-27,92,228,43
3262,1958,Graduation,Single,68281.0,0,0,2012-08-07,31,995,66
4102,1975,2n Cycle,Married,37284.0,1,1,2013-03-29,46,11,49
7042,1983,Graduation,Married,36790.0,0,0,2013-03-01,14,3,41
10598,1967,Graduation,Together,27943.0,1,1,2013-04-15,89,12,57
255,1951,Graduation,Divorced,22263.0,1,1,2014-03-30,31,17,73
2375,1972,Graduation,Together,30261.0,1,2,2012-09-25,75,8,52
9829,1978,Graduation,Together,28587.0,1,0,2014-02-12,42,22,46
6214,1982,Master,Married,43815.0,1,0,2013-04-05,53,14,42
4954,1956,Graduation,Married,48195.0,1,1,2014-01-21,53,106,68
7861,1952,Master,Married,77027.0,0,1,2014-02-05,23,820,72
4837,1965,PhD,Married,71322.0,0,1,2013-02-16,57,753,59
9423,1979,Master,Married,32765.0,1,0,2014-02-23,49,13,45
4198,1965,Graduation,Together,29672.0,1,1,2013-03-12,6,9,59
153,1953,Graduation,Divorced,23272.0,0,0,2013-10-17,29,19,71
9323,1949,Master,Together,49912.0,0,1,2012-09-07,5,520,75
10001,1985,2n Cycle,Together,7500.0,1,0,2012-08-01,98,5,39
3945,1947,PhD,Widow,68117.0,0,1,2013-03-10,80,618,77
3799,1955,Graduation,Married,67225.0,0,1,2013-11-26,4,315,69
8625,1976,Graduation,Married,17649.0,1,0,2013-11-12,70,15,48
3491,1975,Graduation,Together,55914.0,0,1,2013-04-29,32,384,49
983,1984,Graduation,Married,40059.0,1,0,2013-09-28,82,110,40
9119,1950,Graduation,Together,60905.0,0,1,2013-12-05,27,208,74
4786,1977,Graduation,Married,75330.0,1,1,2012-10-04,94,555,47
5872,1951,Graduation,Single,60689.0,0,1,2013-06-01,23,240,73
6568,1984,Graduation,Married,38680.0,1,0,2013-03-28,97,11,40
5628,1982,Graduation,Together,61416.0,0,0,2013-02-08,25,848,42
5631,1991,Graduation,Single,49767.0,0,0,2013-05-02,92,202,33
4974,1970,Graduation,Single,83273.0,1,2,2012-09-25,98,433,54
8416,1981,Graduation,Married,29009.0,1,0,2013-11-29,19,6,43
5454,1979,Master,Married,45057.0,1,0,2013-12-01,80,37,45
4095,1971,Graduation,Married,37150.0,1,0,2012-09-11,80,167,53
5474,1970,Graduation,Single,43020.0,1,0,2013-11-30,79,45,54
4268,1959,Graduation,Married,53154.0,0,1,2014-06-09,50,129,65
10701,1973,Graduation,Married,65308.0,0,0,2013-09-11,60,713,51
3507,1970,Graduation,Single,76467.0,1,0,2012-08-17,44,676,54
2079,1947,2n Cycle,Married,81044.0,0,0,2013-12-27,0,450,77
626,1951,Graduation,Married,32871.0,1,1,2013-03-09,28,22,73
4426,1975,Graduation,Single,55801.0,1,1,2013-09-22,35,367,49
2591,1959,Graduation,Widow,76320.0,0,1,2014-06-22,49,526,65
10509,1955,Master,Single,36927.0,1,1,2014-06-02,46,51,69
6382,1953,Graduation,Together,48794.0,1,1,2014-06-26,97,25,71
6673,1965,Graduation,Single,23478.0,0,0,2013-03-19,51,28,59
7441,1973,Graduation,Divorced,71128.0,1,0,2012-10-06,80,958,51
1071,1976,PhD,Divorced,70179.0,0,1,2013-07-21,10,532,48
10061,1950,Graduation,Married,59462.0,0,1,2013-01-05,29,724,74
7187,1969,Master,Together,51381.5,1,1,2013-05-18,52,375,55
8775,1969,Graduation,Together,38361.0,1,0,2013-12-27,74,39,55
1612,1981,PhD,Single,51381.5,1,0,2013-05-31,82,23,43
2345,1982,PhD,Together,70038.0,0,0,2013-10-25,54,587,42
322,1978,Graduation,Together,42554.0,1,1,2013-01-12,93,29,46
10897,1974,Graduation,Married,67445.0,0,1,2012-08-12,63,757,50
123,1951,Graduation,Widow,67046.0,0,1,2013-01-06,92,544,73
6103,1948,Graduation,Married,42192.0,0,0,2013-09-06,40,40,76
7899,1952,PhD,Married,77610.0,0,1,2012-10-29,70,1245,72
10500,1984,Graduation,Married,31761.0,1,0,2014-04-05,96,19,40
1655,1979,Graduation,Together,34350.0,1,0,2013-10-19,81,16,45
2406,1949,Graduation,Together,54591.0,0,1,2013-08-05,63,376,75
2712,1956,Graduation,Married,71866.0,0,1,2013-12-25,85,184,68
5517,1969,Graduation,Married,25293.0,1,0,2013-09-15,51,15,55
10643,1987,PhD,Single,42000.0,0,0,2013-01-10,23,124,37
2254,1983,Graduation,Married,69520.0,0,0,2013-07-07,95,627,41
10281,1970,Graduation,Divorced,64713.0,1,0,2014-02-07,11,180,54
6958,1977,Master,Married,27889.0,1,0,2013-07-05,42,14,47
954,1960,Basic,Widow,22123.0,0,0,2014-03-27,77,3,64
5079,1971,Graduation,Married,51381.5,1,1,2013-03-03,82,71,53
10339,1954,Master,Together,51381.5,0,1,2013-06-23,83,161,70
4643,1973,Graduation,Married,27803.0,1,0,2012-08-26,40,8,51
3117,1955,Graduation,Single,51381.5,0,1,2013-10-18,95,264,69
6497,1960,Graduation,Married,51651.0,0,1,2012-11-07,32,293,64
5396,1988,Graduation,Married,68487.0,0,0,2013-01-13,48,758,36
5250,1943,Master,Widow,51381.5,0,0,2013-10-30,75,532,81
1052,1969,Graduation,Married,56796.0,0,1,2013-02-16,24,656,55
2802,1992,2n Cycle,Married,87000.0,0,0,2012-12-15,61,196,32
6343,1959,Graduation,Married,79823.0,0,1,2014-03-31,6,835,65
6507,1980,Graduation,Single,30828.0,1,0,2013-10-04,16,16,44
7901,1971,Master,Married,34109.0,0,1,2013-11-06,39,9,53
4865,1974,Master,Divorced,53367.0,1,1,2013-08-31,2,229,50
2686,1969,Basic,Together,22390.0,0,0,2013-10-21,49,0,55
3107,1976,Graduation,Together,71322.0,0,1,2014-05-02,31,121,48
7734,1993,Graduation,single,79244.0,0,0,2012-12-19,58,471,31
1146,1949,Master,Together,49912.0,0,1,2012-09-07,5,520,75
11031,1950,PhD,Married,48699.0,1,1,2013-05-21,90,26,74
7428,1975,Graduation,Together,80144.0,0,0,2013-09-30,47,240,49
975,1956,Graduation,Single,54252.0,1,1,2013-05-28,25,178,68
1103,1976,Master,Married,81929.0,1,0,2012-09-29,60,1486,48
3422,1975,Graduation,Married,76068.0,0,1,2012-11-29,67,1115,49
1055,1976,Master,Married,53204.0,1,1,2014-03-20,40,29,48
6544,1949,PhD,Together,67911.0,0,1,2014-05-22,63,529,75
1241,1984,2n Cycle,Married,14796.0,1,0,2012-09-17,1,13,40
2909,1974,PhD,Married,78128.0,0,1,2014-02-19,89,934,50
5802,1972,Basic,Married,14188.0,0,0,2013-02-28,40,2,52
1407,1986,Basic,Married,20425.0,1,0,2012-10-29,5,4,38
6183,1962,Master,Married,58646.0,0,1,2013-06-10,3,62,62
340,1970,Graduation,Divorced,72967.0,0,1,2012-12-15,1,158,54
5991,1949,Master,Married,48150.0,0,1,2013-06-08,24,173,75
3104,1961,Graduation,Single,82332.0,0,0,2012-09-17,89,830,63
9729,1955,Graduation,Widow,58275.0,1,1,2013-06-02,48,189,69
1008,1981,PhD,Together,44953.0,0,0,2012-12-21,31,728,43
11091,1953,Graduation,Together,34587.0,1,1,2014-05-16,68,7,71
3969,1974,Master,Together,43018.0,0,1,2013-11-01,46,35,50
1916,1954,Master,Married,45736.0,0,1,2013-07-24,92,188,70
9907,1969,Master,Together,66476.0,0,1,2013-12-04,80,742,55
87,1981,2n Cycle,Married,27733.0,1,0,2013-08-26,16,0,43
8659,1952,PhD,Together,69805.0,0,1,2014-01-21,50,750,72
6262,1962,Master,Single,72217.0,0,0,2013-04-10,93,816,62
6147,1971,Graduation,Divorced,25818.0,1,0,2012-10-18,51,5,53
8832,1976,Master,Together,37509.0,1,0,2012-09-12,24,37,48
10067,1976,2n Cycle,Together,25176.0,1,1,2013-08-10,79,4,48
7532,1980,Graduation,Married,43586.0,0,1,2012-08-30,26,99,44
4915,1956,2n Cycle,Married,53230.0,0,1,2012-08-03,86,176,68
2115,1957,Graduation,Together,50116.0,1,1,2014-06-20,68,54,67
2088,1972,Graduation,Together,84906.0,0,0,2013-10-04,98,997,52
2493,1966,Graduation,Married,61286.0,0,1,2013-08-02,34,356,58
6292,1986,PhD,Married,82333.0,0,0,2013-03-30,60,1311,38
1631,1965,PhD,Together,65220.0,0,0,2012-09-03,3,890,59
10104,1974,Graduation,Together,33590.0,2,1,2013-11-03,65,4,50
3006,1976,Graduation,Divorced,30992.0,1,0,2013-04-22,83,17,48
3919,1976,Master,Single,72309.0,0,0,2013-03-11,64,960,48
11181,1949,PhD,Married,156924.0,0,0,2013-08-29,85,2,75
642,1980,Basic,Married,16005.0,1,0,2012-08-14,69,1,44
4369,1957,Master,single,65487.0,0,0,2014-01-10,48,240,67
10127,1965,Graduation,Married,58692.0,0,1,2014-04-06,21,301,59
271,1969,Graduation,Widow,40590.0,1,1,2013-10-02,30,154,55
4973,1970,Graduation,Single,20587.0,1,0,2014-05-11,39,2,54
2948,1954,Master,Divorced,62637.0,0,1,2014-03-01,76,104,70
2715,1966,Master,Divorced,29435.0,1,1,2012-08-06,11,70,58
10432,1974,Graduation,Divorced,19346.0,1,0,2014-01-30,26,2,50
9216,1971,Graduation,Married,35788.0,1,1,2014-01-23,34,23,53
7124,1968,Graduation,Divorced,36997.0,1,1,2013-02-01,72,43,56
9727,1957,Graduation,Married,23539.0,0,0,2014-02-28,13,4,67
5136,1973,Graduation,Single,65333.0,0,1,2014-01-17,58,654,51
9790,1957,Graduation,Single,78499.0,0,0,2013-11-23,12,912,67
1818,1971,PhD,Together,29732.0,1,0,2014-03-25,23,25,53
1100,1960,Master,Together,41275.0,1,2,2014-03-24,33,24,64
7873,1973,PhD,Together,63516.0,1,1,2013-07-06,30,141,51
10609,1962,PhD,Married,42769.0,0,1,2013-10-12,15,71,62
6950,1958,Master,Married,49572.0,1,1,2013-12-15,25,35,66
7233,1972,Graduation,Married,69209.0,0,0,2012-09-17,4,496,52
9481,1976,Graduation,Married,17148.0,1,0,2014-01-28,80,9,48
7699,1969,Graduation,Widow,40590.0,1,1,2013-10-02,30,154,55
2711,1976,Master,Together,30560.0,1,0,2013-06-27,6,9,48
8933,1983,2n Cycle,Married,32146.0,1,0,2014-05-12,16,26,41
8726,1964,2n Cycle,Divorced,41713.0,1,1,2014-04-29,57,77,60
1515,1975,Master,Together,34176.0,0,1,2014-01-22,9,11,49
5186,1955,PhD,Married,58482.0,0,1,2014-03-12,59,576,69
10157,1965,Graduation,Single,59686.0,0,1,2014-01-25,78,89,59
5667,1964,PhD,Married,60896.0,0,1,2012-10-11,90,1013,60
902,1980,Graduation,Together,62994.0,1,0,2014-03-04,74,224,44
977,1957,Graduation,Together,47320.0,0,1,2013-08-01,10,200,67
7313,1949,2n Cycle,Widow,74859.0,0,0,2013-06-03,63,570,75
7600,1992,Basic,Single,15253.0,1,0,2013-10-28,13,1,32
9706,1974,PhD,Single,31560.0,1,0,2013-06-24,98,62,50
2429,1954,Graduation,Divorced,72071.0,0,1,2013-02-14,4,531,70
3520,1990,Master,Single,91172.0,0,0,2013-03-27,94,162,34
10394,1984,Graduation,Married,90000.0,0,0,2013-12-23,91,675,40
4548,1981,Graduation,Single,41967.0,1,1,2013-11-23,66,23,43
9362,1965,Graduation,Single,69263.0,0,1,2014-03-05,14,492,59
3968,1970,2n Cycle,Divorced,65706.0,0,0,2013-06-28,77,918,54
4084,1975,Graduation,Together,60934.0,0,1,2014-01-17,41,224,49
6721,1951,Graduation,Married,71965.0,0,1,2013-07-29,21,572,73
2829,1955,Graduation,Married,65210.0,0,1,2014-03-10,25,626,69
1772,1975,PhD,Married,79174.0,0,0,2013-01-11,2,1074,49
1544,1967,Master,Divorced,81380.0,0,0,2012-12-22,51,741,57
492,1973,PhD,YOLO,48432.0,0,1,2012-10-18,3,322,51
4377,1971,Graduation,Married,52914.0,0,1,2013-01-07,32,254,53
4541,1955,Graduation,Together,38946.0,0,1,2013-10-24,84,116,69
1321,1974,Graduation,Married,26067.0,1,0,2013-11-04,49,22,50
8858,1972,PhD,Married,44325.0,0,1,2013-03-07,69,516,52
3266,1964,Graduation,Married,42523.0,0,0,2014-04-23,96,14,60
11187,1978,Basic,Single,26487.0,1,0,2013-05-20,23,2,46
8207,1957,2n Cycle,Married,53233.0,0,1,2014-03-18,18,28,67
9723,1960,Graduation,Married,67716.0,0,1,2013-01-10,8,530,64
2666,1972,Master,Married,76234.0,0,1,2014-02-06,21,519,52
5721,1956,PhD,Married,84117.0,0,0,2014-05-11,60,611,68
10652,1957,Master,Together,65487.0,0,0,2014-01-10,48,240,67
1646,1972,Basic,Married,25224.0,1,0,2014-03-16,36,4,52
4418,1983,Master,Single,89616.0,0,0,2013-02-25,36,671,41
2656,1971,Graduation,Divorced,40851.0,1,1,2013-02-21,63,23,53
7990,1947,Graduation,Married,27469.0,0,0,2012-08-02,2,9,77
8722,1957,2n Cycle,Married,82347.0,0,0,2012-11-06,38,556,67
7118,1957,Graduation,Married,73803.0,0,1,2012-08-01,61,833,67
2980,1952,Master,Single,8820.0,1,1,2013-03-22,52,12,72
1839,1974,Graduation,Single,43322.0,0,0,2014-04-21,25,56,50
10722,1973,Graduation,Together,55593.0,0,1,2013-08-21,63,293,51
2632,1954,Graduation,Married,50501.0,1,1,2013-06-18,10,297,70
9014,1975,Graduation,Married,37085.0,1,1,2014-06-26,65,39,49
7620,1990,Basic,Single,16185.0,1,0,2013-08-05,71,5,34
10968,1969,Graduation,Single,57731.0,0,1,2012-11-23,0,266,55
11133,1973,PhD,YOLO,48432.0,0,1,2012-10-18,3,322,51
2736,1978,Graduation,Married,73807.0,0,1,2013-01-02,88,366,46
1876,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,34
5959,1968,Graduation,Single,35893.0,1,1,2012-10-15,80,158,56
1092,1980,Graduation,Married,61014.0,0,1,2012-08-11,17,269,44
4333,1954,Graduation,Together,32144.0,1,1,2014-03-23,76,41,70
3850,1963,Basic,Together,14918.0,0,1,2012-12-07,52,3,61
6168,1963,Graduation,Divorced,45146.0,1,1,2013-07-15,28,33,61
607,1955,2n Cycle,Divorced,41769.0,0,1,2013-02-13,31,302,69
10469,1981,Graduation,Together,88325.0,0,0,2014-02-05,42,519,43
6983,1950,Master,Divorced,38054.0,1,1,2014-05-01,24,23,74
3661,1995,2n Cycle,Single,80617.0,0,0,2012-10-12,42,594,29
9303,1976,Graduation,Married,5305.0,0,1,2013-07-30,12,12,48
692,1954,Graduation,Together,36807.0,1,1,2012-12-20,88,4,70
736,1983,Graduation,Together,28427.0,1,0,2013-03-21,67,18,41
9589,1948,PhD,Widow,82032.0,0,0,2014-04-05,54,332,76
4838,1978,Graduation,Together,22775.0,1,0,2013-06-19,40,5,46
9246,1985,Master,Together,40101.0,1,0,2012-10-14,73,171,39
6261,1979,Graduation,Married,58025.0,0,1,2013-11-26,81,270,45
7366,1982,Master,Single,75777.0,0,0,2013-07-04,12,712,42
10659,1979,2n Cycle,Together,7500.0,1,0,2013-05-07,7,2,45
1448,1963,Master,Married,33562.0,1,2,2014-06-25,33,21,61
4286,1970,PhD,Single,57642.0,0,1,2014-01-09,24,580,54
4749,1968,Graduation,Together,58554.0,1,1,2012-09-26,55,368,56
4478,1979,Graduation,Married,63777.0,1,1,2013-03-24,87,457,45
4201,1962,Graduation,Single,57967.0,0,1,2013-03-03,39,229,62
8720,1978,2n Cycle,Together,51381.5,0,0,2012-08-12,53,32,46
10084,1972,Graduation,Married,24434.0,2,0,2014-05-18,9,3,52
7004,1984,Graduation,Single,11012.0,1,0,2013-03-16,82,24,40
9817,1970,Master,Single,44802.0,0,0,2012-08-21,71,853,54
8080,1986,Graduation,Single,26816.0,0,0,2012-08-17,50,5,38
8372,1974,Graduation,Married,34421.0,1,0,2013-07-01,81,3,50
10870,1967,Graduation,Married,61223.0,0,1,2013-06-13,46,709,57
4001,1946,PhD,Together,64014.0,2,1,2014-06-10,56,406,78
7270,1981,Graduation,Divorced,56981.0,0,0,2014-01-25,91,908,43
8235,1956,Master,Together,69245.0,0,1,2014-01-24,8,428,68
9405,1954,PhD,Married,52869.0,1,1,2012-10-15,40,84,70
